,Sample name,AA amplicon number,Feature ID,Classification,Location,Oncogenes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version,Tissue of origin,Sample type,Feature BED file,CNV BED file,AA PNG file,AA PDF file,AA summary file,Run metadata JSON,Sample metadata JSON,All genes
215,ES2_OVARY,1.0,ES2_OVARY_amplicon1_ecDNA_1,ecDNA,"['chr11:69046023-69296849', 'chr11:69296859-70626486', 'chr11:71406159-71599875', 'chr11:71600262-71611995', 'chr11:71613093-71613276', 'chr11:75510014-75546945', 'chr11:90851966-90852388', 'chr11:90853120-92595482', 'chr11:92600234-92606980', 'chr11:98728345-98728427', 'chr11:99226447-101964378', 'chr11:102009446-102101446', 'chr11:102109659-103528366', 'chr11:103528699-103678076', 'chr4:221217-225280', 'chr4:1679101-1799396', 'chr4:1799627-1808100', 'chr4:2008446-2010174']","['BIRC2', 'BIRC3', 'CCND1', 'CTTN', 'FGF3', 'FGF4', 'FGFR3', 'MMP12', 'YAP1']",1.6077562143417925,8105202.0,9.84079488101568,25.45414204083989,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/ES2_OVARY_amplicon1_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/ES2_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/ES2_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/ES2_OVARY_sample_metadata.json,"['ANGPTL5', 'ANO1', 'ARHGAP42', 'BIRC2', 'BIRC3', 'CCND1', 'CEP126', 'CFAP300', 'CTTN', 'DCUN1D5', 'DHCR7', 'DYNC2H1', 'FADD', 'FAM53A', 'FAT3', 'FGF19', 'FGF3', 'FGF4', 'FGFR3', 'FLJ42102', 'KRTAP5-10', 'KRTAP5-11', 'KRTAP5-7', 'KRTAP5-8', 'KRTAP5-9', 'LTO1', 'MMP1', 'MMP10', 'MMP12', 'MMP13', 'MMP20', 'MMP27', 'MMP3', 'MMP7', 'MMP8', 'MYEOV', 'NADSYN1', 'NELFA', 'PGR', 'PGR-AS1', 'PPFIA1', 'SLBP', 'SMIM38', 'SNORD13I', 'TACC3', 'TMEM123', 'TMEM129', 'TPCN2', 'TRPC6', 'WTAPP1', 'YAP1']"
216,ES2_OVARY,2.0,ES2_OVARY_amplicon2_Complex non-cyclic_1,Complex non-cyclic,"['chr11:63876861-63913860', 'chr11:63931435-63931437', 'chr11:63934182-63934472', 'chr11:63975423-64013860', 'chr11:65065831-65066002', 'chr11:68066783-68073508', 'chr11:96657661-96962400', 'chr11:96964631-96971465', 'chr4:5882140-5886655', 'chr4:6647811-6647940']",[],1.6062612621807384,398841.0,4.347423219748956,6.474032825609116,None,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/ES2_OVARY_amplicon2_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/ES2_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/ES2_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/ES2_OVARY_sample_metadata.json,['OTUB1']
217,ES2_OVARY,3.0,ES2_OVARY_amplicon3_ecDNA_1,ecDNA,"['chr6:161057224-161595680', 'chr6:161599834-161600293']",[],0.6839060806879262,538915.0,7.327473427273529,7.327473427273529,LowCN,GRCh38,ovary,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/ES2_OVARY_amplicon3_ecDNA_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/ES2_OVARY.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/ES2_OVARY_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/ES2_OVARY_sample_metadata.json,"['AGPAT4', 'AGPAT4-IT1']"
218,FADU_UPPER_AERODIGESTIVE_TRACT,10.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon10_BFB_1,BFB,['chr15:100034836-101820134'],[],1.045243158154285,1785298.0,8.714960173677591,15.34171638433754,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon10_BFB_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon10.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon10.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['ADAMTS17', 'ALDH1A3', 'ASB7', 'CERS3', 'CERS3-AS1', 'CHSY1', 'LINS1', 'LRRK1', 'OR4F15', 'OR4F6', 'PCSK6', 'PCSK6-AS1', 'PRKXP1', 'SELENOS', 'SNRPA1', 'SPATA41', 'TARS3', 'TM2D3']"
219,FADU_UPPER_AERODIGESTIVE_TRACT,11.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon11_Complex non-cyclic_1,Complex non-cyclic,"['chr22:45803638-48667793', 'chr22:48668490-50217771']",['PIM3'],0.6802598752867403,4413436.0,6.661216390415873,9.48468256242615,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon11_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon11.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon11.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['ALG12', 'BRD1', 'C22orf34', 'CDPF1', 'CELSR1', 'CERK', 'CRELD2', 'GRAMD4', 'GTSE1', 'GTSE1-DT', 'IL17REL', 'MLC1', 'MOV10L1', 'PANX2', 'PIM3', 'PKDREJ', 'PPARA', 'PRR34-AS1', 'SELENOO', 'TAFA5', 'TBC1D22A', 'TBC1D22A-AS1', 'TRABD', 'TRMU', 'TTC38', 'TTLL8', 'WNT7B', 'ZBED4']"
220,FADU_UPPER_AERODIGESTIVE_TRACT,1.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1_Linear amplification_1,Linear amplification,['chr3:183290561-183470420'],[],0.6917010406281034,179859.0,5.973577177373891,5.973577177373891,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['MCF2L2', 'SNORA63D', 'SNORA63E']"
221,FADU_UPPER_AERODIGESTIVE_TRACT,2.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2_Complex non-cyclic_1,Complex non-cyclic,"['chr5:3525109-3637984', 'chr5:3639251-4308807', 'chr8:106684184-106684353']",[],1.306853264194165,782600.0,7.672982657687241,9.109876248962046,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,['IRX1']
222,FADU_UPPER_AERODIGESTIVE_TRACT,3.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon3_Linear amplification_1,Linear amplification,['chr14:88798302-97028492'],"['DICER1', 'GOLGA5', 'TCL1A', 'TCL1B', 'TCL6', 'TRIP11']",1.5958976182543163,8230190.0,8.114499530352996,9.7965883310722,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon3_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon3.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon3.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['AK7', 'ASB2', 'ATG2B', 'ATXN3', 'BDKRB1', 'BDKRB2', 'BTBD7', 'C14orf132', 'CALM1', 'CATSPERB', 'CCDC197', 'CCDC88C', 'CHGA', 'CLMN', 'COX8C', 'CPSF2', 'DDX24', 'DGLUCY', 'DICER1', 'DICER1-AS1', 'EFCAB11', 'FAM181A', 'FAM181A-AS1', 'FBLN5', 'FOXN3', 'FOXN3-AS1', 'FOXN3-AS2', 'GLRX5', 'GOLGA5', 'GON7', 'GPR68', 'GSC', 'GSC-DT', 'GSKIP', 'IFI27', 'IFI27L1', 'IFI27L2', 'ITPK1', 'ITPK1-AS1', 'KCNK13', 'LGMN', 'MOAP1', 'NDUFB1', 'NRDE2', 'OTUB2', 'PAPOLA', 'PPP4R3A', 'PPP4R4', 'PRIMA1', 'PSMC1', 'RIN3', 'RPS6KA5', 'SCARNA13', 'SERPINA1', 'SERPINA10', 'SERPINA11', 'SERPINA12', 'SERPINA13P', 'SERPINA2', 'SERPINA3', 'SERPINA4', 'SERPINA5', 'SERPINA6', 'SERPINA9', 'SLC24A4', 'SNHG10', 'SNORA11B', 'SYNE3', 'TC2N', 'TCL1A', 'TCL1B', 'TCL6', 'TDP1', 'TMEM251', 'TRIP11', 'TTC7B', 'TTC8', 'TUNAR', 'UBR7', 'UNC79', 'VRK1']"
223,FADU_UPPER_AERODIGESTIVE_TRACT,4.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon4_Complex non-cyclic_1,Complex non-cyclic,"['chr11:63931435-63931437', 'chr11:63934209-63934472', 'chr11:65286000-65874640', 'chr11:65876048-69586076', 'chr11:69586634-70950690', 'chr11:71060658-71381670', 'chr8:94791670-94791861', 'chr9:33025652-33025863', 'chr10:50395509-50395690']","['CCND1', 'CTTN', 'FGF3', 'FGF4', 'FOSL1', 'KDM2A', 'MALAT1', 'NEAT1', 'RBM14']",2.660780613277471,5984584.0,8.711942117069693,88.0473010810261,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon4_Complex non-cyclic_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon4.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon4.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['ACTN3', 'ACY3', 'AIP', 'ALDH3B1', 'ALDH3B2', 'ANKRD13D', 'ANO1', 'AP5B1', 'B4GAT1', 'BANF1', 'BBS1', 'BRMS1', 'C11orf24', 'C11orf68', 'C11orf72', 'C11orf80', 'C11orf86', 'CABP2', 'CABP4', 'CARNS1', 'CATSPER1', 'CCDC85B', 'CCDC87', 'CCND1', 'CCS', 'CD248', 'CDC42EP2', 'CDK2AP2', 'CFL1', 'CHKA', 'CLCF1', 'CNIH2', 'CORO1B', 'CPT1A', 'CST6', 'CTSF', 'CTSW', 'CTTN', 'DOC2GP', 'DPF2', 'DPP3', 'DRAP1', 'EFEMP2', 'EHBP1L1', 'EIF1AD', 'FADD', 'FAM86C2P', 'FAM89B', 'FGF19', 'FGF3', 'FGF4', 'FIBP', 'FOSL1', 'FRMD8', 'GAL', 'GAL3ST3', 'GPR152', 'GRK2', 'GSTP1', 'IGHMBP2', 'KAT5', 'KCNK7', 'KDM2A', 'KLC2', 'KMT5B', 'LRFN4', 'LRP5', 'LTBP3', 'LTO1', 'MALAT1', 'MAP3K11', 'MASCRNA', 'MRGPRD', 'MRGPRF', 'MRGPRF-AS1', 'MRPL11', 'MRPL21', 'MUS81', 'MYEOV', 'NDUFS8', 'NDUFV1', 'NEAT1', 'NPAS4', 'NUDT8', 'OVOL1', 'OVOL1-AS1', 'PACS1', 'PC', 'PCNX3', 'PELI3', 'PITPNM1', 'POLD4', 'PPFIA1', 'PPP1CA', 'PPP6R3', 'PTPRCAP', 'RAB1B', 'RAD9A', 'RBM14', 'RBM14-RBM4', 'RBM4', 'RBM4B', 'RCE1', 'RELA', 'RHOD', 'RIN1', 'RNASEH2C', 'RPS6KB2', 'SART1', 'SCYL1', 'SF3B2', 'SHANK2', 'SHANK2-AS1', 'SHANK2-AS3', 'SIPA1', 'SLC25A45', 'SLC29A2', 'SMIM38', 'SNORD13F', 'SNX32', 'SPTBN2', 'SSH3', 'SYT12', 'TALAM1', 'TBC1D10C', 'TBX10', 'TCIRG1', 'TESMIN', 'TIGD3', 'TMEM134', 'TMEM151A', 'TPCN2', 'TSGA10IP', 'UNC93B1', 'YIF1A', 'ZDHHC24', 'ZNRD2', 'ZNRD2-AS1']"
224,FADU_UPPER_AERODIGESTIVE_TRACT,5.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon5_Linear amplification_1,Linear amplification,['chr8:134463740-134868737'],[],0.0,404997.0,6.93050287923927,6.93050287923927,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon5_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon5.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon5.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['NCRNA00250', 'ZFAT', 'ZFAT-AS1']"
225,FADU_UPPER_AERODIGESTIVE_TRACT,6.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon6_Linear amplification_1,Linear amplification,"['chr9:4310215-4376421', 'chr9:4377644-6480325', 'chr9:6722403-6729122', 'chr9:6730106-6732176', 'chr9:6732403-6732922']","['CD274', 'JAK2', 'MLANA']",0.1386495488635597,2178195.0,5.425813662071583,5.425813662071588,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon6_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon6.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon6.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['AK3', 'CD274', 'CDC37L1', 'CDC37L1-DT', 'ERMP1', 'IL33', 'INSL4', 'INSL6', 'JAK2', 'KIAA2026', 'MLANA', 'PDCD1LG2', 'PLGRKT', 'PLPP6', 'RANBP6', 'RCL1', 'RIC1', 'RLN1', 'RLN2', 'SLC1A1', 'SPATA6L', 'TPD52L3', 'UHRF2']"
226,FADU_UPPER_AERODIGESTIVE_TRACT,7.0,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon7_Linear amplification_1,Linear amplification,['chr9:6870344-9489694'],[],0.6427410038785915,2619350.0,4.672452951513333,5.898373663467803,None,GRCh38,upper aerodigestive tract,cell line,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/ccle_hg38_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon7_Linear amplification_1_intervals.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_ac/files/FADU_UPPER_AERODIGESTIVE_TRACT.cs.rmdup_uncorr_CN.bed,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon7.png,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon7.pdf,/Users/jluebeck/Desktop/research/CCLE/hg38/CCLE_AA_outputs_102722/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_summary.txt,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_run_metadata_files/FADU_UPPER_AERODIGESTIVE_TRACT_run_metadata.json,/Users/jluebeck/Desktop/research/CCLE/hg38/ccle_hg38_sample_json_files/FADU_UPPER_AERODIGESTIVE_TRACT_sample_metadata.json,"['DMAC1', 'PTPRD', 'PTPRD-AS1']"
